Plant_species	Plot	Elevation	Display_size	Flower_diameter	Floral_depth	Petal_width	Petal_length	Stylus_length	Filament_length	Nectar_depth	Nectar_width	Stylus_position	Filament_position	Plant_height	Flower_inclination	Leaf_inclination	Number_leaves	Number_inflorescense	Number_flowers_per_inflo	Leaf_width	Leaf_length	Leaf_thickness	Leaf_Area	Leaf_weight_fresh	Leaf_weight_dry	Succulence	Specific_leaf_weight	Leaf_lobation
Homogyne_alpina	Nassfeld	2283	16.87	3.4	3.93	0.77	4.18	7.21	5.39	2.97	0.53	4.24	2.42	259	175	120	2	1	34	20.32	18.08	0.53	2.802610456	0.346	0.307	0.139155978	1.095407317	2.059108678
Homogyne_alpina	Nassfeld	2283	16.81	3.15	3.99	0.45	4.16	6.93	5.67	2.4	0.65	4.53	3.27	267	180	150	1	1	37	20.88	16.88	0.35	2.587212955	0.2564	0.2282	0.108997599	0.882030215	2.139885995
Homogyne_alpina	Nassfeld	2283	13.69	4.04	4.27	0.7	4.78	6.45	5.73	2.36	0.85	4.09	3.37	171	180	80	2	1	12	16.79	13.3	0.4	1.467299504	0.1668	0.149	0.121311293	1.015470936	2.39058089
Homogyne_alpina	Nassfeld	2283	18.35	3.29	4.29	0.78	3.59	8.75	6.6	3.18	0.52	5.57	3.42	154	165	140	1	1	28	15.74	12.58	0.51	1.598869268	0.2033	0.1988	0.02814489	1.243378705	1.945325551
Homogyne_alpina	Nassfeld	2283	11.88	3.61	4.52	0.68	3.7	7.09	5.68	3.39	0.55	3.7	2.29	122	135	105	3	1	14	19.26	13.18	0.4	1.779926014	0.1559	0.1387	0.09663323	0.779245873	2.240214581
Homogyne_alpina	Nassfeld	2283	17.7	3.22	4.64	0.73	4.78	8.75	6.55	2.67	0.7	6.08	3.88	229	160	105	3	1	22	20.89	18.39	0.5	3.055210442	0.4468	0.3851	0.201950082	1.260469638	1.975144695
Homogyne_alpina	Nassfeld	2283	14.81	3.44	5.09	0.62	5.55	8.26	6.3	3.4	0.65	4.86	2.9	170	160	100	3	1	29	18.72	16.61	0.42	2.214280729	0.3261	0.2914	0.15671003	1.316002963	2.205782432
Homogyne_alpina	Piffalpe	1463	12.43	3.89	10.07	0.7	10.07	8.21	7.07	7.72	0.92	0.49	-0.65	185	170	100	2	1	29	25.93	23.72	0.51	NA	0.173	0.06464	NA	NA	NA
Homogyne_alpina	Piffalpe	1463	13.4	4.12	10.57	0.76	10.87	9.66	8.18	9.14	1.1	0.52	-0.96	210	135	105	3	1	12	29.94	29.39	0.5	NA	0.1815	0.06453	NA	NA	NA
Homogyne_alpina	Piffalpe	1463	10.77	3.93	10.93	0.82	10.93	9.93	8.02	8.82	1.02	1.11	-0.8	184	170	170	1	1	23	27.82	22.39	0.5	NA	0.1458	0.0463	NA	NA	NA
Homogyne_alpina	Piffalpe	1463	10.99	4.33	11.39	0.84	11.72	7.66	7.2	9.88	1.19	-2.22	-2.68	130	175	95	2	1	22	28.39	29.34	0.49	NA	0.1934	0.06965	NA	NA	NA
Homogyne_alpina	Piffalpe	1463	11.83	4.73	12.1	0.83	12.1	9.52	7.44	9.84	1.07	-0.32	-2.4	151	150	130	1	1	22	41.17	34.76	0.49	NA	0.3427	0.13215	NA	NA	NA
Homogyne_alpina	Piffalpe	1463	10.17	4.27	12.48	0.71	12.48	9.9	7.13	9.34	1.07	0.56	-2.21	215	170	140	2	1	23	18.49	19.07	0.39	NA	0.0349	0.0134	NA	NA	NA
Homogyne_alpina	Piffalpe	1463	11.55	4.01	12.67	0.71	12.67	9.85	8.21	10.04	1.09	-0.19	-1.83	150	180	110	2	1	10	26.7	22.8	0.55	NA	0.1434	0.04478	NA	NA	NA
Homogyne_alpina	Schupfer_Hochalm	1632	12.42	2.7	8.5	0.65	9.12	11.36	8.75	6.76	1.27	4.6	1.99	193	150	120	9	1	19	15.42	13.91	0.24	3.058604716	0.1214	0.1108	0.034656325	0.362256683	1.101559669
Homogyne_alpina	Schupfer_Hochalm	1632	15.63	1.32	9.21	0.58	9.37	11.75	9.86	7.05	1.18	4.7	2.81	266	175	130	6	1	30	19.74	16.64	0.46	3.257018529	0.3875	0.3217	0.202025255	0.987713141	1.584163921
Homogyne_alpina	Schupfer_Hochalm	1632	14.16	2.07	9.59	0.58	9.59	12.07	9.7	6.6	1.08	5.47	3.1	230	155	140	6	1	27	30.82	23.51	0.64	5.289584503	1.1159	0.8272	0.54578956	1.563827933	2.151709221
Homogyne_alpina	Schupfer_Hochalm	1632	14.99	2.42	9.76	0.73	10.12	12.56	9.85	7.65	1.22	4.91	2.2	240	170	160	6	1	27	29.7	22.08	0.61	5.381807973	1.1669	0.7365	NA	1.368499218	1.9140232
Homogyne_alpina	Schupfer_Hochalm	1632	17.06	1.76	9.93	0.75	9.93	12.23	10.16	7.27	1.33	4.96	2.89	292	170	90	7	1	37	22.23	16.92	0.45	2.778635598	0.3911	0.2562	0.485490073	0.922035261	2.126317449
Homogyne_alpina	Schupfer_Hochalm	1632	18.22	3.43	10.05	0.8	10.05	13.53	11.34	7.65	1.7	5.88	3.69	245	150	125	10	1	26	22.82	18.45	0.31	1.451080853	0.2439	0.2174	0.182622491	1.498193568	4.557642707
Homogyne_alpina	Schupfer_Hochalm	1632	12.63	2.11	11.86	0.53	12.42	15.57	13.26	10.04	1.07	5.53	3.22	286	180	120	3	1	26	20.9	19.82	0.47	2.678270634	0.4165	0.2859	0.487628092	1.067479874	2.429491331
Hypericum_maculatum	Fuscher_Tal	1181	22.8	20.23	9.02	3.41	11.51	6.04	8.29	0	0	6.04	8.29	268	150	85	11	1	1	10.94	18.28	0.16	1.62774993	0.1017	0.0925	0.056519738	0.568269108	1.929859558
Hypericum_maculatum	Fuscher_Tal	1181	19.49	14.59	9.3	2.74	9.37	9.81	8.51	0	0	9.81	8.51	344	135	85	12	4	1	12.39	23.29	0.2	2.07609301	0.1199	0.1107	0.044314007	0.533213105	2.183302267
Hypericum_maculatum	Fuscher_Tal	1181	21.28	20.03	10.54	5.9	9.06	7.08	9.15	0	0	7.08	9.15	220	165	80	12	2	1	10.4	18.13	0.15	1.347883598	0.0614	0.0556	0.043030422	0.412498528	2.197346933
Hypericum_maculatum	Fuscher_Tal	1181	26.24	18.4	10.75	2.49	8.45	7.12	9.33	0	0	7.12	9.33	203	160	110	18	1	1	9.09	19.38	0.11	1.240392648	0.06	0.0544	0.045146994	0.438570803	2.23089099
Hypericum_maculatum	Fuscher_Tal	1181	26.31	20.45	10.95	3.72	11.4	8.02	8.8	0	0	8.02	8.8	286	140	75	9	3	1	11.47	20.91	0.13	1.740810359	0.1021	0.0924	0.055721176	0.530787283	2.164142557
Hypericum_maculatum	Fuscher_Tal	1181	26.83	14.09	12.28	4.8	10.99	7.6	11.19	0	0	7.6	11.19	302	175	105	17	1	1	11.71	22.46	0.15	1.958716235	0.1063	0.0962	0.051564386	0.491138013	2.109186588
Hypericum_maculatum	Fuscher_Tal	1181	24.01	15.92	12.36	1.95	8.44	6.51	9	0	0	6.51	9	203	145	90	11	1	1	8.94	17.41	0.17	1.238095238	0.0759	0.0675	0.067846154	0.545192308	1.97470449
Hypericum_maculatum	Hexenkueche	2080	43.32	23.31	3.45	7.06	12.22	10.28	7.61	0	0	10.28	7.61	285	180	45	16	1	1	18.01	30	0.28	3.944861979	0.0477	0.02174	0.065807119	0.055109659	2.151409251
Hypericum_maculatum	Hexenkueche	2080	33.82	23.17	6.4	6.21	11.4	8.99	7.34	0	0	8.99	7.34	304	180	85	20	1	1	14.73	31.51	0.26	3.378310037	0.0345	0.01599	0.054790708	0.047331357	2.158099795
Hypericum_maculatum	Hexenkueche	2080	14.76	14.76	7.06	6.11	7.97	8.18	6.22	0	0	8.18	6.22	185	175	90	20	1	1	8.28	19.02	0.21	1.159092505	0.011	0.00538	0.048486208	0.046415622	2.134236922
Hypericum_maculatum	Hexenkueche	2080	24.45	17.35	7.28	6.64	12.59	9.04	7.34	0	0	9.04	7.34	324	165	137	20	1	1	17.7	35.8	0.28	4.454660392	0.0532	0.02969	0.052776189	0.066649301	2.234403328
Hypericum_maculatum	Hexenkueche	2080	24.61	17.96	8.59	6.65	12.52	11.68	7.93	0	0	11.68	7.93	242	160	70	12	1	1	16.19	36.67	0.26	4.080915923	0.0518	0.03087	0.051287506	0.075644783	2.285177758
Hypericum_maculatum	Hexenkueche	2080	38.65	26.36	9.37	6.18	16.05	10.66	8.56	0	0	10.66	8.56	105	150	70	16	3	1	18.24	34.73	0.27	4.702886844	0.0534	0.02491	0.060579812	0.052967466	2.115850435
Hypericum_maculatum	Hexenkueche	2080	28.19	28.19	9.86	6	12.17	11.88	9.58	0	0	11.88	9.58	204	175	45	16	1	1	14.47	27.7	0.24	2.759008218	0.0271	0.01542	0.042334053	0.055889649	2.281997599
Hypericum_maculatum	Piffalpe	1463	41.6	28.5	7.53	7.83	14.09	10.51	9.1	0	0	10.51	9.1	222	155	100	14	4	1	14.1	25.3	0.44	2.492006479	0.021	0.01001	0.044101009	0.040168435	2.248590356
Hypericum_maculatum	Piffalpe	1463	27.06	27.06	8.58	6.79	14.19	8.47	8.1	0	0	8.47	8.1	365	170	60	18	1	1	16.16	25.19	0.37	2.944503134	0.0313	0.01245	0.064017592	0.042282176	2.171587735
Hypericum_maculatum	Piffalpe	1463	48.44	20.87	8.68	6.84	10.97	8.79	7.46	0	0	8.79	7.46	354	180	90	12	1	1	14.96	25.3	0.35	2.346503275	0.0222	NA	NA	NA	2.533674538
Hypericum_maculatum	Piffalpe	1463	22.95	22.95	9.14	5.94	12.22	7.05	7.38	0	0	7.05	7.38	270	140	90	16	1	1	9.96	21.8	0.38	1.504894711	0.0105	0.00578	0.03136432	0.038408003	2.266363636
Hypericum_maculatum	Piffalpe	1463	47.26	26.17	10.19	6.4	14.5	12.46	9.78	0	0	12.46	9.78	224	135	125	10	4	1	15.47	26.36	0.36	2.878160434	0.0308	0.01607	0.051178523	0.055834275	2.225566615
Hypericum_maculatum	Piffalpe	1463	28.27	28.27	10.23	4.47	14.01	8.12	9.45	0	0	8.12	9.45	225	160	85	18	1	1	12.75	26.94	0.39	2.423903092	0.0153	0.01258	0.011221571	0.051899765	2.225934601
Hypericum_maculatum	Piffalpe	1463	26.37	26.37	11.98	9.29	14.35	9.09	9.22	0	0	9.09	9.22	290	170	135	14	1	1	14.97	21.3	0.4	2.417282907	0.0313	0.01349	0.073677764	0.055806459	2.072019316
Hypericum_maculatum	Schupfer_Hochalm	1632	17.93	15.26	5.34	3.65	10.09	7.51	10.14	0	0	7.51	10.14	305	170	70	15	1	1	9.44	24.67	0.1	1.611227336	0.1128	0.1018	0.068270937	0.63181649	2.270409521
Hypericum_maculatum	Schupfer_Hochalm	1632	16.17	16.61	6.51	2.72	10.17	7.57	9.65	0	0	7.57	9.65	178	160	120	15	1	1	8.06	19.44	0.06	1.116039052	0.0629	0.0567	0.055553612	0.508046738	2.205320872
Hypericum_maculatum	Schupfer_Hochalm	1632	21.54	13.44	7.13	3.88	9.42	7.73	8.67	0	0	7.73	8.67	181	180	50	7	2	1	10.43	17.39	0.15	1.384309623	0.0714	0.0645	0.04984434	0.465936225	2.058119226
Hypericum_maculatum	Schupfer_Hochalm	1632	21.43	15.79	8.21	3.97	8.21	8.59	10.64	0	0	8.59	10.64	318	160	85	17	2	1	12.27	25.06	0.14	2.166596932	0.1065	0.0972	0.042924458	0.448629824	2.229294182
Hypericum_maculatum	Schupfer_Hochalm	1632	21.92	17.73	8.64	5.19	9	7.38	8.3	0	0	7.38	8.3	285	155	105	12	3	1	10.35	23.89	0.11	1.787029289	0.1172	0.1062	0.061554671	0.594282369	2.173425239
Hypericum_maculatum	Schupfer_Hochalm	1632	21.12	17.58	8.86	4.45	8.76	8.19	9.41	0	0	8.19	9.41	403	180	110	11	3	1	19.78	32.37	0.15	4.771408647	0.1764	0.1624	0.02934144	0.340360703	2.107862368
Hypericum_maculatum	Schupfer_Hochalm	1632	18.42	16.99	10.79	5.29	10.52	9.87	9.34	0	0	9.87	9.34	331	170	65	16	4	1	12.39	28.31	0.11	2.059972106	0.1164	0.1059	0.050971564	0.514084631	2.674666961
Leontodon_hispidus	Fuscher_Tal	1181	13.47	1.07	13.55	0.22	13.55	9.9	8.35	4.08	0.64	5.82	4.27	173	170	160	5	1	15	20.66	40.75	0.13	4.343015598	0.3825	0.35333	0.067165313	0.813559132	3.044993838
Leontodon_hispidus	Fuscher_Tal	1181	23.41	0.83	13.97	0.27	13.97	10.76	7.48	3.49	0.52	7.27	3.99	368	175	160	5	1	21	20.62	82.42	0.14	10.65206239	0.7121	0.6594	0.049473987	0.619035052	2.506152225
Leontodon_hispidus	Fuscher_Tal	1181	26.27	1.26	14.47	0.32	14.47	10.42	9.69	4.97	0.38	5.45	4.72	228	150	125	4	1	24	12.46	33.9	0.16	1.619064125	0.1469	0.1363	0.065469921	0.841844359	4.098015226
Leontodon_hispidus	Fuscher_Tal	1181	22.58	1.72	14.55	0.34	14.55	11.45	9.22	4.34	0.55	7.11	4.88	236	155	155	4	1	14	16.47	63.76	0.17	4.942183709	0.3511	0.3195	0.063939347	0.646475362	3.337666193
Leontodon_hispidus	Fuscher_Tal	1181	19.59	0.85	14.67	0.28	14.67	11.26	9.17	3.83	0.74	7.43	5.34	230	175	150	4	1	29	20.87	45.16	0.21	3.135736568	0.221	0.2034	0.056127164	0.648651427	4.72124664
Leontodon_hispidus	Fuscher_Tal	1181	26.48	1.07	14.9	0.2	14.9	10.6	9.98	6.02	0.33	4.58	3.96	322	170	160	4	1	38	16.93	49.8	0.09	3.91729636	0.2147	0.1979	0.042886722	0.505195374	3.380802096
